,USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
3398,28450,99999,201706170850,990.0,2.0,,,,,,,,,,,,,,,,,63.0,50.0,,29.8,,,,,,,,
3399,28450,99999,201706170900,290.0,4.0,,,,,,,30.1,,,,,0.0,,,,8.0,63.0,50.0,1009.7,,986.1,,,,,,,0.0
3400,28450,99999,201706170920,990.0,3.0,,,,,,,,,,,,,,,,,63.0,50.0,,29.83,,,,,,,,
3401,28450,99999,201706170950,340.0,6.0,,55.0,,,,,6.2,,,,,,,,,,64.0,50.0,,29.8,,,,,,,,
3402,28450,99999,201706171000,355.0,5.0,,,,,,,30.8,,,,,0.0,,,,,66.0,49.0,1009.5,,986.1,,,,,,,0.0
3403,28450,99999,201706171020,40.0,6.0,,55.0,,,,,6.2,,,,,,,,,,64.0,48.0,,29.8,,,,,,,,
3404,28450,99999,201706171050,20.0,7.0,,44.0,,,,,6.2,,,,,,,,,,64.0,48.0,,29.8,,,,,,,,
3405,28450,99999,201706171100,302.0,5.0,,,,,,,23.1,,,,,0.0,,,,,65.0,48.0,1009.3,,985.8,,,,,,,0.0
3406,28450,99999,201706171120,990.0,2.0,,75.0,,,,,6.2,,,,,,,,,,64.0,48.0,,29.8,,,,,,,,
3407,28450,99999,201706171150,330.0,8.0,,70.0,,,,,6.2,,,,,,,,,,64.0,48.0,,29.8,,,,,,,,
3408,28450,99999,201706171200,320.0,4.0,,,,,,,31.2,,,,,0.0,,,,8.0,65.0,48.0,1009.3,,985.8,,,,,,,0.0
3409,28450,99999,201706171220,340.0,9.0,,50.0,,,,,6.2,,,,,,,,,,63.0,52.0,,29.8,,,,,,,,
3410,28450,99999,201706171250,350.0,9.0,,70.0,,,,,6.2,,,,,61.0,,,,,63.0,54.0,,29.8,,,,,,,,
3411,28450,99999,201706171300,336.0,6.0,12.0,,,,,,27.3,,,,,81.0,,,,,65.0,50.0,1009.3,,985.8,,,,,,,0.0
3412,28450,99999,201706171320,340.0,8.0,,,,,,,,,,,,,,,,,64.0,48.0,,29.8,,,,,,,,
3413,28450,99999,201706171350,350.0,9.0,,,,,,,,,,,,,,,,,66.0,48.0,,29.8,,,,,,,,
3414,28450,99999,201706171400,318.0,5.0,,,,,,,31.1,,,,,0.0,,,,,67.0,46.0,1009.1,,985.7,,,,,,,0.0
3415,28450,99999,201706171420,990.0,5.0,,,,,,,,,,,,,,,,,66.0,48.0,,29.8,,,,,,,,
3416,28450,99999,201706171450,350.0,6.0,,48.0,,,,,6.2,,,,,,,,,,66.0,50.0,,29.8,,,,,,,,
3417,28450,99999,201706171500,17.0,3.0,,,,,,,31.2,,,,,0.0,,,,8.0,66.0,48.0,1008.7,,985.3,,,,,,,0.0
3418,28450,99999,201706171520,990.0,5.0,,,,,,,,,,,,,,,,,68.0,48.0,,29.8,,,,,,,,
3419,28450,99999,201706171550,990.0,3.0,,,,,,,,,,,,,,,,,66.0,48.0,,29.77,,,,,,,,
3420,28450,99999,201706171600,217.0,2.0,,,,,,,31.2,,,,,0.0,,,,,67.0,47.0,1008.4,,985.0,,,,,,,0.0
3421,28450,99999,201706171620,990.0,3.0,,,,,,,,,,,,,,,,,66.0,48.0,,29.77,,,,,,,,
3422,28450,99999,201706171650,80.0,5.0,,,,,,,,,,,,,,,,,64.0,50.0,,29.77,,,,,,,,
3423,28450,99999,201706171700,90.0,4.0,,,,,,,31.2,,,,,0.0,,,,,65.0,49.0,1008.4,,984.9,,,,,,,0.0
3424,28450,99999,201706171720,100.0,2.0,,,,,,,,,,,,,,,,,64.0,50.0,,29.77,,,,,,,,
3425,28450,99999,201706171750,90.0,5.0,,85.0,,,,,6.2,,,,,,,,,,64.0,52.0,,29.77,,,,,,,,
3426,28450,99999,201706171800,79.0,4.0,,,,,,,31.2,,,,,0.0,,,,,65.0,50.0,1008.0,,984.5,68.0,58.0,,,,,
3427,28450,99999,201706171820,990.0,3.0,,42.0,,,,,6.2,,,,,,,,,,64.0,52.0,,29.77,,,,,,,,
3428,28450,99999,201706171850,240.0,6.0,,75.0,,,,,6.2,,,,,61.0,,,,,61.0,55.0,,29.77,,,,,,,,
3429,28450,99999,201706171900,249.0,5.0,,,,,,,13.2,,,,,61.0,,,,,62.0,55.0,1008.1,,984.5,,,,,,,0.0
3430,28450,99999,201706171920,990.0,2.0,,105.0,,,,,6.2,,,,,81.0,,,,,59.0,55.0,,29.77,,,,,,,,
3431,28450,99999,201706171950,320.0,7.0,,70.0,,,,,6.2,,,,,81.0,,,,,57.0,54.0,,29.77,,,,,,,,
3432,28450,99999,201706172000,312.0,6.0,,,,,,,9.4,,,,,81.0,,,,,58.0,53.0,1007.9,,984.1,,,,,,,0.0
